tic,date,close,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,temporal_feature_0,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,temporal_feature_22,temporal_feature_23,temporal_feature_24,temporal_feature_25,temporal_feature_26,temporal_feature_27,temporal_feature_28,temporal_feature_29,temporal_feature_30,temporal_feature_31,temporal_feature_32,temporal_feature_33,temporal_feature_34,temporal_feature_35,temporal_feature_36,temporal_feature_37,temporal_feature_38,temporal_feature_39
600585.SH,2021-09-30,40.8,0.010557178736462447,49.92587429308031,39.95512570691969,45.909422605828176,-67.89795707526793,22.58256237888371,43.46066666666666,41.26283333333333,-0.35848597,1.5485138,-0.98249334,-1.1662618,-0.3099516,-1.2036762,0.16619924,1.4857303,0.35971916,0.53224367,0.7324381,0.14895988,-0.8108089,0.1536841,0.34317788,0.62258786,0.7881924,0.19709657,-0.3616842,1.1912091,0.10067587,-1.0247988,-0.8897167,1.2400523,-0.9062705,-0.75923216,-1.2696517,-0.31335798,-0.2741099,0.44735807,-1.228037,-0.122752614,-0.12053228,-0.049521394,2.0962842,0.001145836,-0.04345846,0.91205215,1.3893502,0.91446817
600585.SH,2021-10-08,41.28,-0.17144838684784247,50.03978827987582,39.653211720124176,46.813436706016695,-58.38520516382545,20.929654797358225,43.417666666666676,41.27583333333334,-0.46191904,1.5357181,-1.1315819,-1.257554,-0.14173932,-1.3621804,0.3427642,1.4805894,0.17987154,0.65012246,0.5234655,0.023396064,-0.633845,0.037218157,0.13810007,0.48907882,0.73526466,0.1132044,-0.4564416,1.2442845,0.011882545,-0.7198352,-0.89393526,1.1073159,-0.7391144,-0.7708116,-1.3302696,-0.23200801,-0.21762279,0.23762482,-1.0502142,-0.059567552,-0.26354286,-0.058603056,2.1293063,-0.11059905,-0.24760193,0.96987176,1.3900874,0.9349621
600585.SH,2021-10-11,41.77,-0.27300319308229604,50.10270701607588,39.43329298392412,47.735870922601855,-29.880270577989368,9.34531974010711,43.43500000000001,41.31316666666667,-0.67345965,1.3754337,-1.2195066,-1.2484658,-0.12630485,-1.4175433,0.50231177,1.5152296,-0.084754266,0.7416793,0.23169379,-0.1289094,-0.5188626,-0.07754434,-0.09880819,0.48975742,0.7192023,0.06741301,-0.47019437,1.2886239,-0.013969343,-0.46355647,-0.9069983,0.9894741,-0.5172283,-0.8455396,-1.3723371,-0.18141264,-0.10390033,0.11404891,-0.8320449,0.001666522,-0.41827586,-0.111342855,2.140255,-0.16331896,-0.4466855,0.94290245,1.3974122,1.0865602
600585.SH,2021-10-12,41.73,-0.3526486601539318,50.1579005668452,39.182099433154804,47.66605895325955,-42.831389607415,12.337545549249475,43.42100000000001,41.355000000000004,-0.6658739,1.1925206,-1.0374868,-1.2477055,-0.358421,-0.83158565,0.7251138,1.4189155,-0.20045528,0.7377265,0.23932624,-0.06542693,-0.3114429,-0.053771768,0.018935235,0.8391692,0.86120075,0.15155399,-0.4852175,1.2911263,-0.03629489,-0.3967467,-0.71636105,0.7120626,-0.36874977,-0.8905369,-1.387259,-0.34491834,-0.01058367,0.14326097,-0.67614096,0.09509157,-0.30869353,-0.083148845,2.5085557,-0.18155222,-0.88938165,0.9671663,1.5368732,1.4597826
600585.SH,2021-10-13,41.09,-0.46208429777240667,50.12880473968953,38.75019526031048,46.5395099587028,-68.4097737520445,18.005516521979292,43.403333333333336,41.38649999999999,-0.4684969,1.0049292,-0.89204717,-1.0790415,-0.32128587,-0.7568402,0.7296637,1.4050217,-0.19645424,0.7696473,0.28353593,-0.1312139,-0.31494546,-0.023706846,0.034544993,1.1507627,0.8952133,0.16843775,-0.59455305,1.05704,-0.078186266,-0.38910347,-0.52866685,0.60834736,-0.19518864,-1.0169322,-1.4553627,-0.29980975,0.17011522,0.22287673,-0.50083,0.12446839,-0.62545675,-0.06150966,2.5704665,-0.095194034,-1.049236,1.2045028,1.6255009,1.5128496
600585.SH,2021-10-14,40.23,-0.6111625403763625,50.16128439517206,38.21371560482794,45.05915581547765,-78.41635715629744,18.005516521979292,43.38433333333333,41.4035,-0.25787425,0.96914786,-0.9307031,-0.9947466,-0.08711908,-1.0201551,0.7589135,1.3430986,-0.13796486,0.66621697,0.103955925,-0.12332418,-0.317326,-0.3095087,-0.07379429,1.0647638,1.0390203,0.22460784,-0.66733,0.714354,-0.022505233,-0.33608997,-0.48972452,0.6092623,-0.15497136,-1.0095673,-1.2865183,-0.28543988,0.19050957,0.31149462,-0.26551038,0.35177496,-1.0062573,-0.09601169,2.3715177,-0.41038775,-1.1106967,1.6669222,1.4689103,1.288545
600585.SH,2021-10-15,40.3,-0.7154128724407016,50.19050908976728,37.757490910232725,45.20591333251571,-74.39600637123318,18.38239837718114,43.37766666666666,41.43683333333333,0.02979201,1.2656385,-1.0687811,-0.800892,0.20185347,-1.1760834,0.78064895,1.2272599,-0.025460508,0.55716056,-0.1288114,-0.12705399,-0.55279297,-0.720771,-0.3064792,0.76693356,1.0949618,0.21296413,-0.6212841,0.34514824,0.10619788,-0.2199926,-0.3344599,0.47348475,-0.102377355,-1.1039665,-1.3171245,-0.50633824,0.16272238,0.503196,-0.32877514,0.62925833,-1.2593212,-0.07688431,2.0144124,-0.8403786,-0.7650359,1.996999,1.1570079,0.94366354
600585.SH,2021-10-18,40.84,-0.7458607067083136,50.01011513706022,37.424884862939784,46.34957398284447,-83.84723195189467,24.216020583333307,43.424,41.465333333333334,-0.022675566,1.2642602,-1.0896852,-0.44990942,0.6029512,-1.5834934,0.93333757,1.1255999,-0.34226936,0.42874223,-0.58611345,-0.41927814,-0.53432626,-1.0791694,-0.6925515,0.5932951,1.0374877,-0.017715951,-0.52329725,0.14514643,0.28912497,0.21486254,-0.30496982,0.23775782,0.2530888,-1.2380097,-1.0930203,-0.47948426,0.34687632,0.37299117,0.0029307075,0.93186903,-1.5388451,-0.17815995,1.4869149,-0.87232244,-0.751191,2.0191665,0.9609999,0.96131724
600585.SH,2021-10-19,40.39,-0.7971134463002159,49.5612717455417,37.164728254458296,45.53034290642957,-76.19286749076329,24.216020583333304,43.459666666666664,41.49433333333333,-0.41191497,1.1939971,-1.1320308,-0.37294254,0.6810799,-1.6882496,1.0319421,1.0100927,-0.4207163,0.33436328,-1.060898,-0.5810447,-0.30836892,-1.367941,-1.1068816,0.67407143,0.7283334,-0.015692856,-0.49308467,-0.009511953,0.37591437,0.6615654,-0.31352863,-0.10275839,0.41800344,-1.179377,-0.86552477,-0.38409558,0.2704782,0.35866287,0.162017,1.2743523,-1.4803193,-0.2196092,1.2270061,-1.0343995,-0.8158485,1.9931123,1.1690446,1.1487229
600585.SH,2021-10-20,40.35,-0.8313756958801974,48.555034819876624,37.26796518012338,45.45646287955498,-82.56279283913494,25.06246176365594,43.55833333333333,41.5325,-0.5284834,1.0805879,-1.1252625,-0.34720746,0.81694007,-1.6252242,1.1696345,1.1953312,-0.49330273,0.38310418,-1.0235096,-0.6047726,-0.21656463,-1.2648941,-1.2002791,0.60590005,0.7550644,-0.009503055,-0.33387026,0.019869553,0.26445425,0.67234445,-0.33048275,-0.18425086,0.36025274,-1.2471111,-0.89811146,-0.4596378,0.27364624,0.21189836,0.43100342,1.1907119,-1.5292387,-0.32825425,1.2728447,-1.1305791,-1.0424149,1.9952186,1.1561351,1.1728433
600585.SH,2021-10-21,39.84,-0.8894287324926609,47.6235140401836,37.33348595981639,44.5039773400907,-91.33743689528477,27.525256037954204,43.55433333333334,41.558,-0.5544935,0.86052674,-1.0052328,-0.15460819,0.9163894,-1.542241,1.2440675,1.3212614,-0.52417,0.3731254,-0.9351703,-0.6043299,-0.12915164,-1.189104,-1.2180334,0.7181035,0.7168326,0.027464382,-0.28383905,-0.0070665944,0.19064528,0.70189285,-0.34365204,-0.28981575,0.44611368,-1.2805996,-0.78766644,-0.46365115,0.32439017,0.08415091,0.6858406,1.1380426,-1.6024792,-0.41749978,1.2927892,-1.0191588,-1.2143903,1.9060749,1.22713,1.237352
600585.SH,2021-10-22,40.61,-0.8633514394398318,47.19286215984332,37.25213784015667,46.26264134127931,-70.04545075229747,18.417885510447885,43.46933333333333,41.59116666666667,-0.32237217,0.89780384,-0.9195607,-0.0622709,0.8780212,-1.5910338,1.2516013,1.265685,-0.38018355,0.23872018,-0.88306016,-0.54176456,-0.19040786,-1.3914679,-1.2855963,0.7125585,0.7767294,0.10965648,-0.3250507,-0.17190059,0.18373694,0.6966493,-0.2881524,-0.28380752,0.46790653,-1.275476,-0.6557047,-0.52330214,0.34154618,0.102675654,0.8452294,1.2659186,-1.7963436,-0.50066817,1.3619021,-1.1592599,-1.130141,2.0638099,1.206242,1.136819
600585.SH,2021-10-25,39.18,-0.9471558230657919,46.64443482201262,37.097565177987384,43.60771247347052,-99.50171370558232,23.669540823626637,43.330666666666666,41.588166666666666,-0.61302245,0.5844141,-0.7926511,-0.1753838,1.0596613,-1.5075634,1.2768612,1.2470577,-0.5456175,0.15316574,-1.0706121,-0.58839214,0.03246815,-1.5528332,-1.4613245,0.2852954,0.6111692,-0.014543494,-0.13940263,-0.31399497,0.095837615,0.8719214,-0.36009744,-0.67191404,0.5730122,-1.232655,-0.41789496,-0.46659693,0.059738338,-0.24202275,0.94102883,1.3863844,-1.6407211,-0.59144557,1.2309635,-1.4804616,-1.1922044,1.9847071,1.0451772,1.2517864
600585.SH,2021-10-26,38.95,-1.0203683079799717,45.8679881125276,37.106011887472405,43.19526028203649,-96.65138706363649,25.426914882530845,43.17266666666667,41.59083333333333,0.32210684,1.4702003,-0.7385589,0.14100838,1.0146108,-1.4869308,1.1509037,1.1955552,0.22087489,-0.015920945,-0.7261104,-0.23563498,-0.51378435,-1.5689696,-1.1828892,0.7112867,0.8778125,0.2139581,-0.4611765,-0.39663464,0.20160769,0.50751305,-0.06929254,-0.2483658,0.45053798,-1.1980835,-0.67691606,-0.8005948,0.27779254,0.46970543,0.55510527,1.2783132,-1.9854172,-0.30348617,1.5592086,-1.1666908,-0.55781585,2.2031891,1.1084197,0.9125919
600585.SH,2021-10-27,38.05,-1.1378952598873155,44.9741936407157,37.14180635928432,41.60243906048539,-110.91307064474255,32.41312566960103,42.91766666666667,41.607,0.2988943,1.4543966,-0.9207993,0.16710572,1.4294133,-1.7287557,1.1192043,1.184924,0.18086767,0.14974245,-0.9128149,-0.25889504,-0.44981635,-1.8014745,-1.3972847,0.3351693,0.8127946,-0.10191906,-0.23994534,-0.6025794,0.5268111,0.59605455,-0.079463385,-0.39220864,0.5561302,-1.3169872,-0.5575684,-0.63439935,0.18348037,0.44912183,0.70935684,1.2305192,-2.0158787,-0.35933954,0.990298,-1.3524823,-0.54294443,2.299484,0.8708012,0.72507566
600585.SH,2021-10-28,38.04,-1.2178050340610156,43.25445956245878,37.901540437541215,41.58481335772218,-109.214398785105,34.23217896241589,42.67666666666666,41.649,0.4011228,1.8722614,-0.75169057,0.18845166,1.4851946,-1.7569859,1.1823782,1.1576765,0.34067357,-0.02175829,-0.8579777,-0.44371977,-0.50472975,-1.8589622,-1.4173478,0.33889958,0.41802084,-0.25993353,-0.32766485,-0.5074193,0.7359298,0.88530314,0.045094606,-0.41802183,0.7794675,-1.3941152,-0.63087666,-0.43866038,0.2626138,0.4775507,0.6074148,1.2125853,-1.9062879,-0.18759245,1.0586432,-1.124281,-0.34501144,2.1159558,1.1454396,0.84026575
600585.SH,2021-10-29,38.08,-1.2633434037519748,42.82779686763387,37.78520313236613,41.68704279335434,-101.64552670702759,34.2321789624159,42.46033333333333,41.69016666666666,0.17268409,1.7706828,-0.7470939,0.23716661,1.6623349,-1.8338839,1.2326295,1.2261137,0.05504951,-0.06871935,-0.95617086,-0.6763156,-0.40120748,-1.937524,-1.5686232,0.26425514,0.19624542,-0.43771175,-0.23483363,-0.60913223,0.696735,1.1201061,-0.07087988,-0.57473016,0.8493983,-1.449199,-0.5826205,-0.30240864,0.21490347,0.2491814,0.775297,1.3104697,-1.8364434,-0.21120653,0.68754476,-1.1406498,-0.43055505,2.015987,1.0638654,0.9089883
600585.SH,2021-11-01,37.9,-1.2989835121565463,42.75624306623298,37.47175693376701,41.350172056767896,-100.73349230827858,34.78546137789753,42.19133333333333,41.73350000000001,-0.077915095,1.6426849,-0.7968814,0.20908438,1.7638248,-1.806598,1.2806065,1.324894,-0.21328425,-0.030795086,-0.93156904,-0.7628868,-0.18481457,-1.8773499,-1.6889374,0.22125414,0.1155505,-0.54204816,-0.20824459,-0.5943583,0.47254246,1.2747754,-0.19756676,-0.7972477,0.91000503,-1.422248,-0.5024864,-0.25640956,0.07112372,-0.007518187,1.0188042,1.4251474,-1.8178033,-0.18575013,0.5711744,-1.1964282,-0.5728095,1.9474843,0.919511,0.9880608
600585.SH,2021-11-02,37.26,-1.3631575741583504,42.647483709225995,37.10351629077401,40.156596755662086,-106.18198451425877,39.41642067674116,41.85066666666667,41.7645,-0.035734512,1.6301769,-0.7533599,0.2569478,1.8650085,-1.6799417,1.3331214,1.4245725,-0.21535513,-0.012458159,-0.8117622,-0.7056473,-0.16553052,-1.8124557,-1.7067184,0.13214104,0.15339139,-0.5344452,-0.17600767,-0.7141885,0.34998652,1.3114699,-0.21696009,-0.8745176,0.92641956,-1.4390782,-0.45748383,-0.32034954,-0.039518822,-0.15616062,1.2356331,1.49585,-1.8716773,-0.17907026,0.5641819,-1.2720698,-0.5617989,2.0476248,0.7502671,0.9174666
600585.SH,2021-11-03,37.93,-1.3444545449670713,42.595438219929584,36.86656178007042,41.97060246476816,-100.19434984763738,39.416420676741154,41.46900000000001,41.749,0.13719638,1.6395466,-0.5994284,0.28484303,1.8908782,-1.5450367,1.3873875,1.4376644,-0.084976,0.00227705,-0.5685969,-0.6800937,-0.17304452,-1.703543,-1.6567276,0.10226422,0.094604075,-0.42123643,-0.19535959,-0.67776537,0.270338,1.3164744,-0.20614506,-0.79485136,0.98521113,-1.4948026,-0.42406833,-0.35990742,0.04190495,-0.18728708,1.3446163,1.382666,-1.8689508,-0.12238199,0.7528051,-1.1256647,-0.60469896,2.0865319,0.77729994,0.8458448
600585.SH,2021-11-04,38.02,-1.3073002680227148,42.507371963268916,36.67662803673108,42.21401104312392,-95.68237690374332,39.41642067674116,41.119666666666674,41.72966666666667,-0.6186864,1.0841017,-0.6619452,0.31883842,2.1285129,-1.580407,1.2984874,1.307992,-0.35774437,0.038254764,-0.85506856,-0.923991,-0.1716627,-1.8245249,-2.0704174,-0.2743373,-0.22093272,-0.26590785,0.18479508,-0.74886143,0.17550604,1.5278555,-0.4830052,-1.1628308,0.924102,-1.4266236,0.094894744,-0.2904258,-0.3701753,-0.33552027,1.3636347,1.5793341,-1.5532603,-0.19943321,0.30636388,-1.3388788,-0.46990997,1.7006506,0.51195824,0.7988307
600585.SH,2021-11-05,37.82,-1.2792471989862761,42.32323212063539,36.514767879364605,41.81084172705086,-96.09923850681751,39.41642067674117,40.856,41.70333333333334,-0.75942117,0.691632,-0.44009012,0.38136762,2.2024107,-1.3979893,1.3212203,1.3986181,-0.4412063,0.03374367,-0.763718,-0.9479332,-0.06494791,-1.514323,-2.0702732,-0.36453697,-0.13775536,-0.09615569,0.4517062,-0.75614864,-0.10402419,1.3221647,-0.6044963,-1.1762438,0.7843781,-1.3646797,0.26061627,-0.29796448,-0.43537304,-0.59365904,1.6443741,1.4941349,-1.5501716,-0.28007817,0.2911217,-1.3921702,-0.66069114,1.6606022,0.27762368,0.7937947
600585.SH,2021-11-08,37.8,-1.2442854246815287,41.98760355882596,36.45339644117404,41.769573657692774,-93.57290356187252,40.47163270357375,40.57566666666666,41.665,-0.5440232,0.49497563,-0.2083628,0.45975864,2.1754315,-1.1201996,1.2802862,1.5518489,-0.21326177,-0.012710543,-0.46045282,-0.8089204,-0.11788702,-1.0907568,-1.9010143,-0.3071879,0.07369709,0.06804281,0.53214496,-0.78334033,-0.33739635,1.0293545,-0.5933079,-1.034657,0.63246924,-1.3311815,0.34356412,-0.3762685,-0.33307806,-0.7321946,1.7905115,1.3637439,-1.6592549,-0.30005226,0.5049294,-1.2736578,-0.74552155,1.7745783,0.20926154,0.71070904
600585.SH,2021-11-09,37.89,-1.1955343431073686,41.58750700313803,36.46949299686197,42.03590365289848,-88.63932956086452,39.671480004909235,40.28433333333333,41.641666666666666,-0.29340845,0.7948714,-0.013250981,0.6179335,2.1086817,-1.1197836,1.3547751,1.2440151,-0.11679068,0.26971942,-0.3304692,-0.97839224,-0.10016039,-0.90184677,-1.8522155,0.0011464797,-0.064931504,0.05705088,0.057708334,-0.77886266,-0.42552182,1.3415385,-0.47343776,-0.8727546,0.683408,-1.2624807,0.25689414,-0.446683,-0.18046726,-0.81262344,1.8334749,1.4541441,-1.7968601,-0.11712321,0.5871211,-1.2119935,-0.7292845,1.7819754,0.49659216,0.5510377
600585.SH,2021-11-10,36.71,-1.2378457824084421,41.375344274719254,36.243655725280746,39.58054660917846,-124.07877437514887,50.269783145453864,39.95366666666667,41.56316666666667,-0.37307087,0.65655655,0.020035222,0.5572983,2.13225,-1.1302274,1.40032,1.2782706,-0.26996362,0.33734608,-0.32379532,-1.144935,-0.05222393,-0.84776163,-1.9603399,-0.20235758,-0.05862126,-0.003373445,0.19626904,-0.7578173,-0.49622452,1.3869747,-0.4642432,-0.94548726,0.7096041,-1.3037568,0.3352293,-0.35509393,-0.1574878,-1.0229597,1.9204093,1.4606532,-1.8199815,-0.17905098,0.5591842,-1.1974087,-0.67392427,1.7616098,0.23465846,0.49387085
600585.SH,2021-11-11,38.86,-1.085379294312034,41.21880802960667,36.26319197039333,45.57279748855549,-60.80067218116337,28.839832824023954,39.660999999999994,41.518166666666666,0.30274048,0.68227446,0.26278493,0.5489732,1.8794479,-0.9351081,1.2297779,0.9632933,0.06194231,-0.13039953,0.2980001,-0.8210576,-0.123240665,-0.9419807,-1.6583852,0.13986124,0.08798952,0.22479829,0.23038484,-0.8189163,-0.33641866,0.75512147,-0.5340311,-0.44385305,0.7001531,-1.5986317,0.48664516,-0.3633275,0.34840775,-0.76913995,1.9391187,1.1904391,-1.8545454,-0.2670682,0.81798196,-0.45254993,-0.53004855,2.1358654,0.015559206,0.39675552
600585.SH,2021-11-12,38.13,-1.0117901165235352,41.01091942208956,36.25408057791044,44.038691861282594,-55.60138918560489,28.839832824023958,39.48166666666667,41.469833333333334,-0.5851639,0.06481677,0.35840568,0.1726218,1.5963073,-0.77249944,1.0936167,-0.0050795935,-0.6523431,0.034608737,-0.33474022,-1.2737466,0.5868142,-1.2972845,-1.8073397,-0.14146687,-0.5705257,-0.3576256,-0.053888004,-0.92942905,-0.47120932,1.7629578,-0.91386235,-1.0487995,0.8612697,-1.0902067,1.07956,0.14586101,-0.010236165,-0.8773866,1.456178,1.9484284,-1.1179895,-0.057369716,0.14417824,-0.97238946,-0.6845353,1.7543997,0.2402475,0.8825922
600585.SH,2021-11-15,38.25,-0.9330317565294379,40.64569972354215,36.36030027645785,44.35721433598193,-57.049387626253555,29.396547156569024,39.365,41.426,-0.5408447,0.10275883,0.08377778,0.21919392,2.1159456,-1.0250218,1.3925792,0.54520524,-0.7148481,0.1633756,-0.27798998,-1.4143661,0.43490028,-1.3438853,-2.0236423,-0.72953135,-0.33386427,-0.3663895,0.22687086,-1.1361247,-0.50977856,1.6685901,-0.8788666,-0.9675346,0.62851304,-1.2525709,0.72121924,-0.07205309,-0.16926835,-1.2418672,1.6716617,1.8641074,-1.3483372,-0.28407398,-0.24107388,-1.3411964,-0.66516244,1.9420929,-0.27915877,0.4812261
600585.SH,2021-11-16,37.19,-0.9452520527559471,40.36702517146932,36.318974828530685,42.16418803212009,-80.20784413882963,37.03219193839483,39.20366666666666,41.36000000000001,-0.6152046,0.09235917,0.20565182,0.3193398,2.2736661,-1.0145118,1.440916,0.8694653,-0.4916338,0.04159355,-0.32717267,-1.4256551,0.3129617,-1.1024438,-1.8574592,-0.7997941,-0.20601548,-0.3387609,0.39270484,-1.0210036,-0.52663064,1.471015,-0.91050184,-0.9349626,0.4406446,-1.221854,0.8166528,0.017657125,-0.24514951,-1.2864256,1.7270801,1.7792429,-1.364853,-0.32075718,-0.31747717,-1.3032316,-0.7014922,1.8067763,-0.2894123,0.38634446
600585.SH,2021-11-17,37.05,-0.9552223469190935,40.045084414409516,36.31091558559048,41.881280212078856,-98.51396997259133,38.50311462008977,39.078,41.287,0.08213035,1.2567465,0.57064587,0.65421,2.420951,-0.46165887,1.1959609,0.6997091,0.71347255,0.115593076,0.11971369,-1.0909237,-0.6122785,-0.9418688,-1.3363687,-0.117315985,-0.21101838,0.30091068,0.07373099,-0.9141674,-0.2525013,1.1722187,-0.45487946,-0.34900588,0.13176909,-1.2751771,0.5949073,-0.31034967,-0.037635207,-0.85718024,1.2351884,1.5420388,-1.4021293,-0.2944599,0.3175274,-0.5474181,0.44794294,1.816432,-0.3479079,-0.30459186
600585.SH,2021-11-18,37.0,-0.9561367101874438,39.80000739943682,36.27199260056318,41.77771566121549,-93.70367246387079,38.50311462008978,38.95133333333334,41.205999999999996,0.18836507,1.5389873,0.4865003,0.5654168,2.3768284,-0.675438,1.1082896,0.7647299,0.79622525,0.16000582,0.09162059,-1.0728434,-0.6867271,-0.9701648,-1.0950342,0.050251298,-0.14387855,0.08580996,-0.052580517,-0.8912821,0.029383412,1.1713436,-0.2905754,-0.2882384,0.06277528,-1.3549705,0.51399386,-0.05120755,-0.030673083,-0.7972885,1.1442057,1.5070425,-1.5687819,-0.36751214,0.4500758,-0.31258696,0.64012474,1.8201921,-0.36572057,-0.30094057
600585.SH,2021-11-19,37.47,-0.9084640693271808,39.17535765045744,36.58264234954257,43.144852784533654,-82.37740987987753,30.930735148936446,38.82433333333333,41.121,0.20949033,1.6489805,0.26204512,0.367771,2.3228083,-0.8041354,1.1070054,0.66882527,0.38807595,0.27242106,0.013092908,-1.2712545,-0.6017253,-1.1592524,-1.1102142,0.09330751,-0.303821,-0.3060017,-0.2029728,-0.95701796,0.08582194,1.4524605,-0.37430122,-0.42543074,0.23011325,-1.4526385,0.23441145,0.08693423,0.018988203,-0.7955339,0.86791414,1.6321465,-1.4915872,-0.35745847,0.16130972,-0.29450896,0.76245165,1.9048686,-0.46210882,-0.24516186
600585.SH,2021-11-22,37.28,-0.8759175379485953,38.950937512422826,36.61706248757717,42.725299666789326,-81.28829718929559,30.930735148936435,38.67466666666667,41.054833333333335,-0.41940656,1.2093542,0.15920122,0.10785373,2.1649258,-0.9424099,1.1239339,0.41074547,-0.17652261,0.27310935,-0.2011968,-1.5228386,-0.25025812,-1.3719215,-1.5146897,-0.08640357,-0.6287906,-0.43495464,-0.07119064,-0.83887947,-0.105789594,1.8649371,-0.65771776,-0.73914725,0.34797058,-1.3070743,0.5413656,0.3372141,-0.08357818,-0.98270404,0.8242458,1.9708292,-1.3645782,-0.38923,-0.14527813,-0.48804042,0.65057075,1.6788747,-0.515988,0.049153395
600585.SH,2021-11-23,37.41,-0.8300657821625421,38.74623251033212,36.66776748966788,43.11682046113769,-64.94557077748108,27.06341834433333,38.53066666666666,40.975833333333334,-0.35183617,1.1738251,0.24271141,0.011812498,2.188713,-0.83331585,1.2685617,0.7062236,-0.1415307,0.24337606,-0.13699195,-1.6358149,-0.21004389,-1.1671305,-1.4989945,-0.17737427,-0.6264458,-0.2601409,0.04785097,-0.7352985,-0.29593977,1.8147458,-0.64535636,-0.5774079,0.24227531,-1.3391281,0.42649066,0.31844977,0.075790234,-1.1977433,0.9709036,1.7165787,-1.3710078,-0.40255082,0.21574971,-0.42222476,0.53985006,1.4482391,-0.5892212,0.055887006
